Date,Location,Station,Trap_Number,Number_Crabs,Temperature,Salinity,Month,Day,Year,MonYr,Season
8/26/2015,TB,BNP,428,5,31.3,33.4,8,26,2015,15-Aug,3
8/26/2015,TB,BNP,473,11,31.3,33.4,8,26,2015,15-Aug,3
8/26/2015,TB,BNP,416,3,31.3,33.4,8,26,2015,15-Aug,3
8/26/2015,TB,BNP,616,8,31.3,33.4,8,26,2015,15-Aug,3
8/26/2015,TB,BNP,610,10,31.3,33.4,8,26,2015,15-Aug,3
8/26/2015,TB,RSK,851,1,31.8,30.1,8,26,2015,15-Aug,3
8/26/2015,TB,RSK,472,11,31.8,30.1,8,26,2015,15-Aug,3
8/26/2015,TB,RSK,54,4,31.8,30.1,8,26,2015,15-Aug,3
8/26/2015,TB,RSK,239,4,31.8,30.1,8,26,2015,15-Aug,3
8/26/2015,TB,RSK,89,8,31.8,30.1,8,26,2015,15-Aug,3
8/26/2015,TB,AMI,431,0,30.4,35.8,8,26,2015,15-Aug,3
9/9/2015,TB,PSK,381,6,29.6,34.6,9,9,2015,15-Sep,3
9/9/2015,TB,PSK,431,3,29.6,34.6,9,9,2015,15-Sep,3
9/9/2015,TB,PSK,442,10,29.6,34.6,9,9,2015,15-Sep,3
9/9/2015,TB,PSK,24,4,29.6,34.6,9,9,2015,15-Sep,3
9/9/2015,TB,BNP,416,7,29.7,31.9,9,9,2015,15-Sep,3
9/9/2015,TB,BNP,616,6,29.7,31.9,9,9,2015,15-Sep,3
9/9/2015,TB,BNP,610,6,29.7,31.9,9,9,2015,15-Sep,3
9/9/2015,TB,BNP,428,7,29.7,31.9,9,9,2015,15-Sep,3
9/9/2015,TB,BNP,473,6,29.7,31.9,9,9,2015,15-Sep,3
9/9/2015,TB,RSK,472,9,30,31.7,9,9,2015,15-Sep,3
9/9/2015,TB,RSK,851,2,30,31.7,9,9,2015,15-Sep,3
9/9/2015,TB,RSK,54,2,30,31.7,9,9,2015,15-Sep,3
9/9/2015,TB,RSK,239,5,30,31.7,9,9,2015,15-Sep,3
9/9/2015,TB,RSK,89,4,30,31.7,9,9,2015,15-Sep,3
9/9/2015,TB,AMI,627,5,29.7,35.2,9,9,2015,15-Sep,3
9/9/2015,TB,AMI,626,1,29.7,35.2,9,9,2015,15-Sep,3
9/9/2015,TB,AMI,207,3,29.7,35.2,9,9,2015,15-Sep,3
9/9/2015,TB,AMI,2,3,29.7,35.2,9,9,2015,15-Sep,3
9/23/2015,TB,AMI,627,3,28.5,35.4,9,23,2015,15-Sep,3
9/23/2015,TB,AMI,425,2,28.5,35.4,9,23,2015,15-Sep,3
9/23/2015,TB,AMI,2,4,28.5,35.4,9,23,2015,15-Sep,3
9/23/2015,TB,AMI,207,1,28.5,35.4,9,23,2015,15-Sep,3
9/23/2015,TB,AMI,626,2,28.5,35.4,9,23,2015,15-Sep,3
9/23/2015,TB,PSK,431,3,28.3,32.4,9,23,2015,15-Sep,3
9/23/2015,TB,PSK,381,3,28.3,32.4,9,23,2015,15-Sep,3
9/23/2015,TB,PSK,726,1,28.3,32.4,9,23,2015,15-Sep,3
9/23/2015,TB,PSK,24,5,28.3,32.4,9,23,2015,15-Sep,3
9/23/2015,TB,PSK,442,6,28.3,32.4,9,23,2015,15-Sep,3
9/23/2015,TB,BNP,416,6,28.8,33.8,9,23,2015,15-Sep,3
9/23/2015,TB,BNP,428,5,28.8,33.8,9,23,2015,15-Sep,3
9/23/2015,TB,BNP,610,6,28.8,33.8,9,23,2015,15-Sep,3
9/23/2015,TB,BNP,616,5,28.8,33.8,9,23,2015,15-Sep,3
9/23/2015,TB,BNP,473,11,28.8,33.8,9,23,2015,15-Sep,3
9/23/2015,TB,RSK,472,5,29.2,31.7,9,23,2015,15-Sep,3
9/23/2015,TB,RSK,851,2,29.2,31.7,9,23,2015,15-Sep,3
9/23/2015,TB,RSK,89,4,29.2,31.7,9,23,2015,15-Sep,3
9/23/2015,TB,RSK,239,4,29.2,31.7,9,23,2015,15-Sep,3
9/23/2015,TB,RSK,54,6,29.2,31.7,9,23,2015,15-Sep,3
10/8/2015,TB,AMI,425,1,27,34.5,10,8,2015,15-Oct,4
10/8/2015,TB,AMI,207,1,27,34.5,10,8,2015,15-Oct,4
10/8/2015,TB,AMI,2,4,27,34.5,10,8,2015,15-Oct,4
10/8/2015,TB,AMI,626,1,27,34.5,10,8,2015,15-Oct,4
10/8/2015,TB,AMI,627,8,27,34.5,10,8,2015,15-Oct,4
10/8/2015,TB,PSK,24,2,26.8,32,10,8,2015,15-Oct,4
10/8/2015,TB,PSK,381,4,26.8,32,10,8,2015,15-Oct,4
10/8/2015,TB,PSK,431,1,26.8,32,10,8,2015,15-Oct,4
10/8/2015,TB,PSK,726,5,26.8,32,10,8,2015,15-Oct,4
10/8/2015,TB,PSK,442,2,26.8,32,10,8,2015,15-Oct,4
10/8/2015,TB,BNP,473,12,27,33.7,10,8,2015,15-Oct,4
10/8/2015,TB,BNP,428,2,27,33.7,10,8,2015,15-Oct,4
10/8/2015,TB,BNP,416,5,27,33.7,10,8,2015,15-Oct,4
10/8/2015,TB,BNP,616,4,27,33.7,10,8,2015,15-Oct,4
10/8/2015,TB,BNP,610,1,27,33.7,10,8,2015,15-Oct,4
10/8/2015,TB,RSK,472,3,27.3,29.2,10,8,2015,15-Oct,4
10/8/2015,TB,RSK,851,4,27.3,29.2,10,8,2015,15-Oct,4
10/8/2015,TB,RSK,89,7,27.3,29.2,10,8,2015,15-Oct,4
10/8/2015,TB,RSK,239,2,27.3,29.2,10,8,2015,15-Oct,4
10/23/2015,TB,AMI,627,6,24.8,34.5,10,23,2015,15-Oct,4
10/23/2015,TB,AMI,2,4,24.8,34.5,10,23,2015,15-Oct,4
10/23/2015,TB,AMI,425,8,24.8,34.5,10,23,2015,15-Oct,4
10/23/2015,TB,AMI,207,6,24.8,34.5,10,23,2015,15-Oct,4
10/23/2015,TB,AMI,626,7,24.8,34.5,10,23,2015,15-Oct,4
10/23/2015,TB,PSK,431,9,24.7,33.3,10,23,2015,15-Oct,4
10/23/2015,TB,PSK,381,5,24.7,33.3,10,23,2015,15-Oct,4
10/23/2015,TB,PSK,24,4,24.7,33.3,10,23,2015,15-Oct,4
10/23/2015,TB,PSK,726,6,24.7,33.3,10,23,2015,15-Oct,4
10/23/2015,TB,PSK,442,10,24.7,33.3,10,23,2015,15-Oct,4
10/23/2015,TB,BNP,428,8,24.8,33.9,10,23,2015,15-Oct,4
10/23/2015,TB,BNP,616,8,24.8,33.9,10,23,2015,15-Oct,4
10/23/2015,TB,BNP,473,5,24.8,33.9,10,23,2015,15-Oct,4
10/23/2015,TB,BNP,610,3,24.8,33.9,10,23,2015,15-Oct,4
10/23/2015,TB,RSK,239,1,24.6,31.2,10,23,2015,15-Oct,4
10/23/2015,TB,RSK,472,3,24.6,31.2,10,23,2015,15-Oct,4
10/23/2015,TB,RSK,89,5,24.6,31.2,10,23,2015,15-Oct,4
10/23/2015,TB,RSK,851,2,24.6,31.2,10,23,2015,15-Oct,4
11/4/2015,TB,AMI,425,4,26.3,35.5,11,4,2015,15-Nov,4
11/4/2015,TB,AMI,627,1,26.3,35.5,11,4,2015,15-Nov,4
11/4/2015,TB,AMI,2,3,26.3,35.5,11,4,2015,15-Nov,4
11/4/2015,TB,AMI,626,7,26.3,35.5,11,4,2015,15-Nov,4
11/4/2015,TB,AMI,207,9,26.3,35.5,11,4,2015,15-Nov,4
11/4/2015,TB,PSK,431,4,26.8,34.1,11,4,2015,15-Nov,4
11/4/2015,TB,PSK,24,7,26.8,34.1,11,4,2015,15-Nov,4
11/4/2015,TB,PSK,381,5,26.8,34.1,11,4,2015,15-Nov,4
11/4/2015,TB,PSK,726,4,26.8,34.1,11,4,2015,15-Nov,4
11/4/2015,TB,PSK,442,9,26.8,34.1,11,4,2015,15-Nov,4
11/4/2015,TB,BNP,34,4,27.1,34,11,4,2015,15-Nov,4
11/4/2015,TB,BNP,428,3,27.1,34,11,4,2015,15-Nov,4
11/4/2015,TB,BNP,616,3,27.1,34,11,4,2015,15-Nov,4
11/4/2015,TB,BNP,610,8,27.1,34,11,4,2015,15-Nov,4
11/4/2015,TB,BNP,473,9,27.1,34,11,4,2015,15-Nov,4
11/4/2015,TB,RSK,472,4,27.5,31.2,11,4,2015,15-Nov,4
11/4/2015,TB,RSK,239,10,27.5,31.2,11,4,2015,15-Nov,4
11/4/2015,TB,RSK,89,8,27.5,31.2,11,4,2015,15-Nov,4
11/4/2015,TB,RSK,851,2,27.5,31.2,11,4,2015,15-Nov,4
12/3/2015,TB,RSK,239,15,22.4,32.6,12,3,2015,15-Dec,4
12/3/2015,TB,RSK,851,5,22.4,32.6,12,3,2015,15-Dec,4
12/3/2015,TB,RSK,89,1,22.4,32.6,12,3,2015,15-Dec,4
12/3/2015,TB,RSK,88,6,22.4,32.6,12,3,2015,15-Dec,4
12/3/2015,TB,RSK,472,4,22.4,32.6,12,3,2015,15-Dec,4
12/3/2015,TB,BNP,610,8,22.6,33.1,12,3,2015,15-Dec,4
12/3/2015,TB,BNP,616,9,22.6,33.1,12,3,2015,15-Dec,4
12/3/2015,TB,BNP,428,8,22.6,33.1,12,3,2015,15-Dec,4
12/3/2015,TB,BNP,34,4,22.6,33.1,12,3,2015,15-Dec,4
12/3/2015,TB,BNP,473,13,22.6,33.1,12,3,2015,15-Dec,4
12/3/2015,TB,PSK,442,10,22.5,33,12,3,2015,15-Dec,4
12/3/2015,TB,PSK,726,6,22.5,33,12,3,2015,15-Dec,4
12/3/2015,TB,PSK,381,4,22.5,33,12,3,2015,15-Dec,4
12/3/2015,TB,PSK,431,1,22.5,33,12,3,2015,15-Dec,4
12/3/2015,TB,PSK,24,8,22.5,33,12,3,2015,15-Dec,4
12/3/2015,TB,AMI,627,9,22.6,34.5,12,3,2015,15-Dec,4
12/3/2015,TB,AMI,425,11,22.6,34.5,12,3,2015,15-Dec,4
12/3/2015,TB,AMI,207,10,22.6,34.5,12,3,2015,15-Dec,4
12/3/2015,TB,AMI,2,5,22.6,34.5,12,3,2015,15-Dec,4
12/3/2015,TB,AMI,626,2,22.6,34.5,12,3,2015,15-Dec,4
12/15/2015,TB,AMI,626,7,22.6,34.6,12,15,2015,15-Dec,4
12/15/2015,TB,AMI,207,10,22.6,34.6,12,15,2015,15-Dec,4
12/15/2015,TB,AMI,2,6,22.6,34.6,12,15,2015,15-Dec,4
12/15/2015,TB,AMI,425,5,22.6,34.6,12,15,2015,15-Dec,4
12/15/2015,TB,AMI,627,11,22.6,34.6,12,15,2015,15-Dec,4
12/15/2015,TB,PSK,381,7,22.9,32.9,12,15,2015,15-Dec,4
12/15/2015,TB,PSK,726,5,22.9,32.9,12,15,2015,15-Dec,4
12/15/2015,TB,PSK,24,9,22.9,32.9,12,15,2015,15-Dec,4
12/15/2015,TB,PSK,431,7,22.9,32.9,12,15,2015,15-Dec,4
12/15/2015,TB,PSK,442,6,22.9,32.9,12,15,2015,15-Dec,4
12/15/2015,TB,BNP,428,4,22.9,32.1,12,15,2015,15-Dec,4
12/15/2015,TB,BNP,34,5,22.9,32.1,12,15,2015,15-Dec,4
12/15/2015,TB,BNP,473,9,22.9,32.1,12,15,2015,15-Dec,4
12/15/2015,TB,BNP,610,10,22.9,32.1,12,15,2015,15-Dec,4
12/15/2015,TB,BNP,616,3,22.9,32.1,12,15,2015,15-Dec,4
12/15/2015,TB,RSK,239,7,23.2,31.4,12,15,2015,15-Dec,4
12/15/2015,TB,RSK,472,5,23.2,31.4,12,15,2015,15-Dec,4
12/15/2015,TB,RSK,851,3,23.2,31.4,12,15,2015,15-Dec,4
12/15/2015,TB,RSK,89,5,23.2,31.4,12,15,2015,15-Dec,4
12/15/2015,TB,RSK,88,5,23.2,31.4,12,15,2015,15-Dec,4
1/8/2016,TB,AMI,425,11,20,35,1,8,2016,16-Jan,1
1/8/2016,TB,AMI,627,12,20,35,1,8,2016,16-Jan,1
1/8/2016,TB,AMI,626,3,20,35,1,8,2016,16-Jan,1
1/8/2016,TB,AMI,2,5,20,35,1,8,2016,16-Jan,1
1/8/2016,TB,AMI,207,3,20,35,1,8,2016,16-Jan,1
1/8/2016,TB,PSK,24,7,19.3,33.4,1,8,2016,16-Jan,1
1/8/2016,TB,PSK,442,7,19.3,33.4,1,8,2016,16-Jan,1
1/8/2016,TB,PSK,381,1,19.3,33.4,1,8,2016,16-Jan,1
1/8/2016,TB,PSK,726,5,19.3,33.4,1,8,2016,16-Jan,1
1/8/2016,TB,PSK,431,10,19.3,33.4,1,8,2016,16-Jan,1
1/8/2016,TB,BNP,473,8,19.5,33.3,1,8,2016,16-Jan,1
1/8/2016,TB,BNP,428,6,19.5,33.3,1,8,2016,16-Jan,1
1/8/2016,TB,BNP,34,5,19.5,33.3,1,8,2016,16-Jan,1
1/8/2016,TB,BNP,616,7,19.5,33.3,1,8,2016,16-Jan,1
1/8/2016,TB,BNP,610,6,19.5,33.3,1,8,2016,16-Jan,1
1/8/2016,TB,RSK,472,4,19.5,31.9,1,8,2016,16-Jan,1
1/8/2016,TB,RSK,88,9,19.5,31.9,1,8,2016,16-Jan,1
1/8/2016,TB,RSK,239,7,19.5,31.9,1,8,2016,16-Jan,1
1/8/2016,TB,RSK,851,6,19.5,31.9,1,8,2016,16-Jan,1
1/8/2016,TB,RSK,89,11,19.5,31.9,1,8,2016,16-Jan,1
1/21/2016,TB,AMI,2,8,15.8,33.9,1,21,2016,16-Jan,1
1/21/2016,TB,AMI,425,4,15.8,33.9,1,21,2016,16-Jan,1
1/21/2016,TB,AMI,207,6,15.8,33.9,1,21,2016,16-Jan,1
1/21/2016,TB,AMI,627,17,15.8,33.9,1,21,2016,16-Jan,1
1/21/2016,TB,AMI,626,6,15.8,33.9,1,21,2016,16-Jan,1
1/21/2016,TB,PSK,24,9,15.1,32.6,1,21,2016,16-Jan,1
1/21/2016,TB,PSK,431,10,15.1,32.6,1,21,2016,16-Jan,1
1/21/2016,TB,PSK,726,6,15.1,32.6,1,21,2016,16-Jan,1
1/21/2016,TB,PSK,381,6,15.1,32.6,1,21,2016,16-Jan,1
1/21/2016,TB,PSK,442,9,15.1,32.6,1,21,2016,16-Jan,1
1/21/2016,TB,BNP,473,14,14.9,31.5,1,21,2016,16-Jan,1
1/21/2016,TB,BNP,616,9,14.9,31.5,1,21,2016,16-Jan,1
1/21/2016,TB,BNP,428,8,14.9,31.5,1,21,2016,16-Jan,1
1/21/2016,TB,BNP,34,6,14.9,31.5,1,21,2016,16-Jan,1
1/21/2016,TB,BNP,610,5,14.9,31.5,1,21,2016,16-Jan,1
1/21/2016,TB,RSK,89,14,15.3,27.9,1,21,2016,16-Jan,1
1/21/2016,TB,RSK,472,8,15.3,27.9,1,21,2016,16-Jan,1
1/21/2016,TB,RSK,88,11,15.3,27.9,1,21,2016,16-Jan,1
1/21/2016,TB,RSK,239,7,15.3,27.9,1,21,2016,16-Jan,1
1/21/2016,TB,RSK,851,11,15.3,27.9,1,21,2016,16-Jan,1
2/1/2016,TB,AMI,425,10,16.2,33,2,1,2016,16-Feb,1
2/1/2016,TB,AMI,627,10,16.2,33,2,1,2016,16-Feb,1
2/1/2016,TB,AMI,2,3,16.2,33,2,1,2016,16-Feb,1
2/1/2016,TB,PSK,381,8,17.2,30,2,1,2016,16-Feb,1
2/1/2016,TB,PSK,726,5,17.2,30,2,1,2016,16-Feb,1
2/1/2016,TB,PSK,442,5,17.2,30,2,1,2016,16-Feb,1
2/1/2016,TB,PSK,431,10,17.2,30,2,1,2016,16-Feb,1
2/1/2016,TB,PSK,24,10,17.2,30,2,1,2016,16-Feb,1
2/1/2016,TB,BNP,473,16,17,31.5,2,1,2016,16-Feb,1
2/1/2016,TB,BNP,428,9,17,31.5,2,1,2016,16-Feb,1
2/1/2016,TB,BNP,616,2,17,31.5,2,1,2016,16-Feb,1
2/1/2016,TB,BNP,34,14,17,31.5,2,1,2016,16-Feb,1
2/1/2016,TB,BNP,610,1,17,31.5,2,1,2016,16-Feb,1
2/1/2016,TB,RSK,851,10,17.2,30.2,2,1,2016,16-Feb,1
2/1/2016,TB,RSK,472,13,17.2,30.2,2,1,2016,16-Feb,1
2/1/2016,TB,RSK,239,14,17.2,30.2,2,1,2016,16-Feb,1
2/1/2016,TB,RSK,89,14,17.2,30.2,2,1,2016,16-Feb,1
2/1/2016,TB,RSK,88,9,17.2,30.2,2,1,2016,16-Feb,1
2/18/2016,TB,AMI,657,7,15.9,33.5,2,18,2016,16-Feb,1
2/18/2016,TB,AMI,425,1,15.9,33.5,2,18,2016,16-Feb,1
2/18/2016,TB,AMI,2,6,15.9,33.5,2,18,2016,16-Feb,1
2/18/2016,TB,AMI,627,2,15.9,33.5,2,18,2016,16-Feb,1
2/18/2016,TB,PSK,431,8,16.4,32.1,2,18,2016,16-Feb,1
2/18/2016,TB,PSK,24,7,16.4,32.1,2,18,2016,16-Feb,1
2/18/2016,TB,PSK,726,5,16.4,32.1,2,18,2016,16-Feb,1
2/18/2016,TB,PSK,442,7,16.4,32.1,2,18,2016,16-Feb,1
2/18/2016,TB,PSK,381,4,16.4,32.1,2,18,2016,16-Feb,1
2/18/2016,TB,BNP,428,6,16.7,31.2,2,18,2016,16-Feb,1
2/18/2016,TB,BNP,616,9,16.7,31.2,2,18,2016,16-Feb,1
2/18/2016,TB,BNP,34,6,16.7,31.2,2,18,2016,16-Feb,1
2/18/2016,TB,BNP,610,8,16.7,31.2,2,18,2016,16-Feb,1
2/18/2016,TB,BNP,473,9,16.7,31.2,2,18,2016,16-Feb,1
2/18/2016,TB,RSK,239,5,17,30.1,2,18,2016,16-Feb,1
2/18/2016,TB,RSK,472,4,17,30.1,2,18,2016,16-Feb,1
2/18/2016,TB,RSK,851,9,17,30.1,2,18,2016,16-Feb,1
2/18/2016,TB,RSK,88,6,17,30.1,2,18,2016,16-Feb,1
2/18/2016,TB,RSK,89,13,17,30.1,2,18,2016,16-Feb,1
3/2/2016,TB,AMI,425,7,17.8,33.6,3,2,2016,16-Mar,1
3/2/2016,TB,AMI,737,7,17.8,33.6,3,2,2016,16-Mar,1
3/2/2016,TB,AMI,2,8,17.8,33.6,3,2,2016,16-Mar,1
3/2/2016,TB,AMI,657,12,17.8,33.6,3,2,2016,16-Mar,1
3/2/2016,TB,AMI,627,11,17.8,33.6,3,2,2016,16-Mar,1
3/2/2016,TB,PSK,24,11,18.3,33.6,3,2,2016,16-Mar,1
3/2/2016,TB,PSK,431,5,18.3,33.6,3,2,2016,16-Mar,1
3/2/2016,TB,PSK,381,8,18.3,33.6,3,2,2016,16-Mar,1
3/2/2016,TB,PSK,726,9,18.3,33.6,3,2,2016,16-Mar,1
3/2/2016,TB,PSK,442,6,18.3,33.6,3,2,2016,16-Mar,1
3/2/2016,TB,BNP,473,12,18.3,33.3,3,2,2016,16-Mar,1
3/2/2016,TB,BNP,34,6,18.3,33.3,3,2,2016,16-Mar,1
3/2/2016,TB,BNP,616,5,18.3,33.3,3,2,2016,16-Mar,1
3/2/2016,TB,BNP,610,8,18.3,33.3,3,2,2016,16-Mar,1
3/2/2016,TB,BNP,428,7,18.3,33.3,3,2,2016,16-Mar,1
3/2/2016,TB,RSK,88,5,19,30.9,3,2,2016,16-Mar,1
3/2/2016,TB,RSK,851,8,19,30.9,3,2,2016,16-Mar,1
3/2/2016,TB,RSK,472,5,19,30.9,3,2,2016,16-Mar,1
3/2/2016,TB,RSK,239,3,19,30.9,3,2,2016,16-Mar,1
3/2/2016,TB,RSK,89,5,19,30.9,3,2,2016,16-Mar,1
3/15/2016,TB,AMI,2,8,21.9,34.7,3,15,2016,16-Mar,1
3/15/2016,TB,AMI,737,9,21.9,34.7,3,15,2016,16-Mar,1
3/15/2016,TB,AMI,657,9,21.9,34.7,3,15,2016,16-Mar,1
3/15/2016,TB,AMI,627,14,21.9,34.7,3,15,2016,16-Mar,1
3/15/2016,TB,AMI,425,8,21.9,34.7,3,15,2016,16-Mar,1
3/15/2016,TB,PSK,431,11,22.6,34.8,3,15,2016,16-Mar,1
3/15/2016,TB,PSK,442,7,22.6,34.8,3,15,2016,16-Mar,1
3/15/2016,TB,PSK,24,8,22.6,34.8,3,15,2016,16-Mar,1
3/15/2016,TB,PSK,381,5,22.6,34.8,3,15,2016,16-Mar,1
3/15/2016,TB,BNP,616,5,22.8,34.6,3,15,2016,16-Mar,1
3/15/2016,TB,BNP,610,7,22.8,34.6,3,15,2016,16-Mar,1
3/15/2016,TB,BNP,34,4,22.8,34.6,3,15,2016,16-Mar,1
3/15/2016,TB,BNP,428,6,22.8,34.6,3,15,2016,16-Mar,1
3/15/2016,TB,BNP,473,9,22.8,34.6,3,15,2016,16-Mar,1
3/15/2016,TB,RSK,239,3,22.9,32.1,3,15,2016,16-Mar,1
3/15/2016,TB,RSK,89,3,22.9,32.1,3,15,2016,16-Mar,1
3/15/2016,TB,RSK,472,5,22.9,32.1,3,15,2016,16-Mar,1
3/15/2016,TB,RSK,851,4,22.9,32.1,3,15,2016,16-Mar,1
3/15/2016,TB,RSK,88,5,22.9,32.1,3,15,2016,16-Mar,1
3/15/2016,TB,PSK,726,0,22.6,34.8,3,15,2016,16-Mar,1
3/30/2016,TB,AMI,627,14,22.1,34.7,3,30,2016,16-Mar,1
3/30/2016,TB,AMI,657,7,22.1,34.7,3,30,2016,16-Mar,1
3/30/2016,TB,AMI,737,4,22.1,34.7,3,30,2016,16-Mar,1
3/30/2016,TB,AMI,2,8,22.1,34.7,3,30,2016,16-Mar,1
3/30/2016,TB,AMI,425,1,22.1,34.7,3,30,2016,16-Mar,1
3/30/2016,TB,PSK,24,9,22.4,34.7,3,30,2016,16-Mar,1
3/30/2016,TB,PSK,381,4,22.4,34.7,3,30,2016,16-Mar,1
3/30/2016,TB,PSK,431,6,22.4,34.7,3,30,2016,16-Mar,1
3/30/2016,TB,PSK,442,7,22.4,34.7,3,30,2016,16-Mar,1
3/30/2016,TB,PSK,726,5,22.4,34.7,3,30,2016,16-Mar,1
3/30/2016,TB,RSK,472,4,22.7,32.3,3,30,2016,16-Mar,1
3/30/2016,TB,RSK,89,3,22.7,32.3,3,30,2016,16-Mar,1
3/30/2016,TB,RSK,239,4,22.7,32.3,3,30,2016,16-Mar,1
3/30/2016,TB,RSK,851,7,22.7,32.3,3,30,2016,16-Mar,1
3/30/2016,TB,RSK,88,3,22.7,32.3,3,30,2016,16-Mar,1
3/30/2016,TB,BNP,473,7,22.5,34.4,3,30,2016,16-Mar,1
3/30/2016,TB,BNP,428,3,22.5,34.4,3,30,2016,16-Mar,1
3/30/2016,TB,BNP,34,7,22.5,34.4,3,30,2016,16-Mar,1
3/30/2016,TB,BNP,610,7,22.5,34.4,3,30,2016,16-Mar,1
3/30/2016,TB,BNP,616,7,22.5,34.4,3,30,2016,16-Mar,1
4/13/2016,TB,AMI,627,6,22.8,34.9,4,13,2016,16-Apr,2
4/13/2016,TB,AMI,2,6,22.8,34.9,4,13,2016,16-Apr,2
4/13/2016,TB,AMI,737,2,22.8,34.9,4,13,2016,16-Apr,2
4/13/2016,TB,AMI,657,4,22.8,34.9,4,13,2016,16-Apr,2
4/13/2016,TB,AMI,425,5,22.8,34.9,4,13,2016,16-Apr,2
4/13/2016,TB,PSK,726,5,23,34.2,4,13,2016,16-Apr,2
4/13/2016,TB,PSK,431,6,23,34.2,4,13,2016,16-Apr,2
4/13/2016,TB,PSK,381,3,23,34.2,4,13,2016,16-Apr,2
4/13/2016,TB,PSK,442,7,23,34.2,4,13,2016,16-Apr,2
4/13/2016,TB,BNP,473,6,23.5,33.2,4,13,2016,16-Apr,2
4/13/2016,TB,BNP,428,4,23.5,33.2,4,13,2016,16-Apr,2
4/13/2016,TB,BNP,34,6,23.5,33.2,4,13,2016,16-Apr,2
4/13/2016,TB,BNP,610,7,23.5,33.2,4,13,2016,16-Apr,2
4/13/2016,TB,BNP,616,3,23.5,33.2,4,13,2016,16-Apr,2
4/13/2016,TB,RSK,472,5,23.7,32.4,4,13,2016,16-Apr,2
4/13/2016,TB,RSK,239,3,23.7,32.4,4,13,2016,16-Apr,2
4/13/2016,TB,RSK,89,5,23.7,32.4,4,13,2016,16-Apr,2
4/13/2016,TB,RSK,88,4,23.7,32.4,4,13,2016,16-Apr,2
4/13/2016,TB,RSK,851,3,23.7,32.4,4,13,2016,16-Apr,2
4/27/2016,TB,AMI,627,1,24.3,35.8,4,27,2016,16-Apr,2
4/27/2016,TB,AMI,657,2,24.3,35.8,4,27,2016,16-Apr,2
4/27/2016,TB,AMI,425,3,24.3,35.8,4,27,2016,16-Apr,2
4/27/2016,TB,AMI,2,5,24.3,35.8,4,27,2016,16-Apr,2
4/27/2016,TB,PSK,431,3,25,35.3,4,27,2016,16-Apr,2
4/27/2016,TB,PSK,381,5,25,35.3,4,27,2016,16-Apr,2
4/27/2016,TB,PSK,654,5,25,35.3,4,27,2016,16-Apr,2
4/27/2016,TB,PSK,442,4,25,35.3,4,27,2016,16-Apr,2
4/27/2016,TB,PSK,726,5,25,35.3,4,27,2016,16-Apr,2
4/27/2016,TB,BNP,428,3,25.1,34.7,4,27,2016,16-Apr,2
4/27/2016,TB,BNP,616,8,25.1,34.7,4,27,2016,16-Apr,2
4/27/2016,TB,BNP,610,2,25.1,34.7,4,27,2016,16-Apr,2
4/27/2016,TB,BNP,34,4,25.1,34.7,4,27,2016,16-Apr,2
4/27/2016,TB,RSK,472,2,25.7,33.3,4,27,2016,16-Apr,2
4/27/2016,TB,RSK,88,7,25.7,33.3,4,27,2016,16-Apr,2
4/27/2016,TB,RSK,239,10,25.7,33.3,4,27,2016,16-Apr,2
4/27/2016,TB,RSK,851,6,25.7,33.3,4,27,2016,16-Apr,2
4/27/2016,TB,RSK,89,3,25.7,33.3,4,27,2016,16-Apr,2
4/27/2016,TB,AMI,737,0,24.3,35.8,4,27,2016,16-Apr,2
5/11/2016,TB,AMI,737,4,24.6,35.8,5,11,2016,16-May,2
5/11/2016,TB,AMI,627,5,24.6,35.8,5,11,2016,16-May,2
5/11/2016,TB,AMI,2,7,24.6,35.8,5,11,2016,16-May,2
5/11/2016,TB,AMI,425,5,24.6,35.8,5,11,2016,16-May,2
5/11/2016,TB,AMI,657,5,24.6,35.8,5,11,2016,16-May,2
5/11/2016,TB,PSK,654,5,25.2,35.3,5,11,2016,16-May,2
5/11/2016,TB,PSK,431,4,25.2,35.3,5,11,2016,16-May,2
5/11/2016,TB,PSK,442,7,25.2,35.3,5,11,2016,16-May,2
5/11/2016,TB,PSK,381,7,25.2,35.3,5,11,2016,16-May,2
5/11/2016,TB,PSK,726,4,25.2,35.3,5,11,2016,16-May,2
5/11/2016,TB,BNP,34,7,25.4,34.6,5,11,2016,16-May,2
5/11/2016,TB,BNP,610,1,25.4,34.6,5,11,2016,16-May,2
5/11/2016,TB,BNP,616,8,25.4,34.6,5,11,2016,16-May,2
5/11/2016,TB,BNP,659,3,25.4,34.6,5,11,2016,16-May,2
5/11/2016,TB,RSK,88,8,25.4,32.3,5,11,2016,16-May,2
5/11/2016,TB,RSK,472,2,25.4,32.3,5,11,2016,16-May,2
5/11/2016,TB,RSK,89,4,25.4,32.3,5,11,2016,16-May,2
5/11/2016,TB,RSK,851,5,25.4,32.3,5,11,2016,16-May,2
5/11/2016,TB,RSK,239,4,25.4,32.3,5,11,2016,16-May,2
5/24/2016,TB,AMI,657,7,,,5,24,2016,16-May,2
5/24/2016,TB,AMI,627,3,,,5,24,2016,16-May,2
5/24/2016,TB,AMI,2,1,,,5,24,2016,16-May,2
5/24/2016,TB,AMI,737,4,,,5,24,2016,16-May,2
5/24/2016,TB,AMI,425,4,,,5,24,2016,16-May,2
5/24/2016,TB,PSK,654,8,23.9,36.9,5,24,2016,16-May,2
