"Year","Month","Bay","MonYr","Quarter","reference","Effort","Total"
"2015",2,"MTB",Feb 2015,"1","TBM2015021426",0.68,3
"2015",2,"OTB",Feb 2015,"1","TBM2015020301",1.4,1
"2015",2,"OTB",Feb 2015,"1","TBM2015020603",14.08,7
"2015",2,"OTB",Feb 2015,"1","TBM2015020608",1.4,2
"2015",2,"OTB",Feb 2015,"1","TBM2015021105",1.4,2
"2015",2,"OTB",Feb 2015,"1","TBM2015021201",41.2,2
"2015",2,"OTB",Feb 2015,"1","TBM2015021203",1.4,1
"2015",3,"HB",Mar 2015,"1","TBM2015030204",14.82,53
"2015",3,"HB",Mar 2015,"1","TBM2015030205",14.82,6
"2015",3,"HB",Mar 2015,"1","TBM2015030207",1.4,1
"2015",3,"HB",Mar 2015,"1","TBM2015030209",14.82,17
"2015",3,"HB",Mar 2015,"1","TBM2015030309",1.4,1
"2015",3,"HB",Mar 2015,"1","TBM2015030801",7.41,8
"2015",3,"HB",Mar 2015,"1","TBM2015030804",0.68,1
"2015",3,"HB",Mar 2015,"1","TBM2015030805",0.68,1
"2015",3,"HB",Mar 2015,"1","TBM2015030808",0.68,1
"2015",3,"HB",Mar 2015,"1","TBM2015030810",7.41,4
"2015",3,"HB",Mar 2015,"1","TBM2015031106",41.2,4
"2015",3,"HB",Mar 2015,"1","TBM2015031107",1.4,6
"2015",3,"LTB",Mar 2015,"1","TBM2015030404",14.82,3
"2015",3,"LTB",Mar 2015,"1","TBM2015030405",1.4,1
"2015",3,"LTB",Mar 2015,"1","TBM2015030406",1.4,9
"2015",3,"LTB",Mar 2015,"1","TBM2015030407",14.08,16
"2015",3,"MTB",Mar 2015,"1","TBM2015030102",1.4,1
"2015",3,"MTB",Mar 2015,"1","TBM2015030206",14.82,4
"2015",3,"MTB",Mar 2015,"1","TBM2015030507",1.4,1
"2015",3,"MTB",Mar 2015,"1","TBM2015030601",0.68,4
"2015",3,"MTB",Mar 2015,"1","TBM2015030603",0.68,1
"2015",3,"MTB",Mar 2015,"1","TBM2015030607",0.68,1
"2015",3,"MTB",Mar 2015,"1","TBM2015030609",7.41,4
"2015",3,"MTB",Mar 2015,"1","TBM2015030611",8.89,2
"2015",3,"MTB",Mar 2015,"1","TBM2015030612",6.67,1
"2015",3,"MTB",Mar 2015,"1","TBM2015030613",7.41,1
"2015",3,"MTB",Mar 2015,"1","TBM2015030614",5.93,6
"2015",3,"MTB",Mar 2015,"1","TBM2015030615",0.68,1
"2015",3,"MTB",Mar 2015,"1","TBM2015030907",41.2,28
"2015",3,"MTB",Mar 2015,"1","TBM2015031401",0.68,7
"2015",3,"MTB",Mar 2015,"1","TBM2015031403",0.68,1
"2015",3,"MTB",Mar 2015,"1","TBM2015031405",0.68,2
"2015",3,"MTB",Mar 2015,"1","TBM2015031409",7.41,2
"2015",3,"MTB",Mar 2015,"1","TBM2015031410",0.68,1
"2015",3,"MTB",Mar 2015,"1","TBM2015031413",7.41,2
"2015",3,"MTB",Mar 2015,"1","TBM2015031418",0.68,1
"2015",3,"MTB",Mar 2015,"1","TBM2015031424",0.68,1
"2015",3,"MTB",Mar 2015,"1","TBM2015031427",7.41,1
"2015",3,"OTB",Mar 2015,"1","TBM2015031002",1.4,4
"2015",3,"OTB",Mar 2015,"1","TBM2015031003",14.82,3
"2015",3,"OTB",Mar 2015,"1","TBM2015031004",15.57,1
"2015",3,"OTB",Mar 2015,"1","TBM2015031006",1.4,3
"2015",3,"OTB",Mar 2015,"1","TBM2015031007",14.82,1
"2015",3,"OTB",Mar 2015,"1","TBM2015031009",1.4,1
"2015",3,"OTB",Mar 2015,"1","TBM2015031206",1.4,1
"2015",4,"HB",Apr 2015,"2","TBM2015040103",14.08,9
"2015",4,"HB",Apr 2015,"2","TBM2015040107",1.4,3
"2015",4,"HB",Apr 2015,"2","TBM2015040109",14.82,90
"2015",4,"HB",Apr 2015,"2","TBM2015041304",1.4,21
"2015",4,"HB",Apr 2015,"2","TBM2015041408",0.68,4
"2015",4,"HB",Apr 2015,"2","TBM2015041409",7.41,1
"2015",4,"LTB",Apr 2015,"2","TBM2015040207",1.4,7
"2015",4,"LTB",Apr 2015,"2","TBM2015040601",41.2,1
"2015",4,"LTB",Apr 2015,"2","TBM2015040602",41.2,1
"2015",4,"LTB",Apr 2015,"2","TBM2015040603",41.2,4
"2015",4,"LTB",Apr 2015,"2","TBM2015040604",41.2,15
"2015",4,"LTB",Apr 2015,"2","TBM2015040606",1.4,5
"2015",4,"MTB",Apr 2015,"2","TBM2015040205",14.82,61
"2015",4,"MTB",Apr 2015,"2","TBM2015040304",1.4,1
"2015",4,"MTB",Apr 2015,"2","TBM2015040406",0.68,1
"2015",4,"MTB",Apr 2015,"2","TBM2015040410",0.68,1
"2015",4,"MTB",Apr 2015,"2","TBM2015040412",0.68,2
"2015",4,"MTB",Apr 2015,"2","TBM2015040416",7.41,2
"2015",4,"MTB",Apr 2015,"2","TBM2015040417",7.41,3
"2015",4,"MTB",Apr 2015,"2","TBM2015040418",0.68,3
"2015",4,"MTB",Apr 2015,"2","TBM2015040420",0.68,1
"2015",4,"MTB",Apr 2015,"2","TBM2015040422",0.68,1
"2015",4,"MTB",Apr 2015,"2","TBM2015040502",14.08,1
"2015",4,"MTB",Apr 2015,"2","TBM2015040507",1.4,1
"2015",4,"MTB",Apr 2015,"2","TBM2015040508",8.89,9
"2015",4,"MTB",Apr 2015,"2","TBM2015040909",0.68,1
"2015",4,"MTB",Apr 2015,"2","TBM2015040912",7.41,14
"2015",4,"MTB",Apr 2015,"2","TBM2015040914",7.41,1
"2015",4,"MTB",Apr 2015,"2","TBM2015040916",7.41,1
"2015",4,"MTB",Apr 2015,"2","TBM2015040921",0.68,2
"2015",4,"MTB",Apr 2015,"2","TBM2015041305",41.2,1
"2015",4,"OTB",Apr 2015,"2","TBM2015040305",41.2,2
"2015",4,"OTB",Apr 2015,"2","TBM2015040306",41.2,1
"2015",4,"OTB",Apr 2015,"2","TBM2015041002",14.82,1
"2015",4,"OTB",Apr 2015,"2","TBM2015041008",14.82,1
"2015",5,"HB",May 2015,"2","TBM2015050107",41.2,3
"2015",5,"HB",May 2015,"2","TBM2015050401",6.67,1
"2015",5,"HB",May 2015,"2","TBM2015050402",6.67,2
"2015",5,"HB",May 2015,"2","TBM2015050908",14.82,1
"2015",5,"HB",May 2015,"2","TBM2015050909",15.57,4
"2015",5,"HB",May 2015,"2","TBM2015050910",1.4,2
"2015",5,"LTB",May 2015,"2","TBM2015051005",14.82,2
"2015",5,"LTB",May 2015,"2","TBM2015051302",41.2,9
"2015",5,"LTB",May 2015,"2","TBM2015051705",1.4,1
"2015",5,"MTB",May 2015,"2","TBM2015050101",1.4,1
"2015",5,"MTB",May 2015,"2","TBM2015050102",1.4,1
"2015",5,"MTB",May 2015,"2","TBM2015050103",41.2,1
"2015",5,"MTB",May 2015,"2","TBM2015050104",41.2,2
"2015",5,"MTB",May 2015,"2","TBM2015050201",41.2,2
"2015",5,"MTB",May 2015,"2","TBM2015050202",1.4,1
"2015",5,"MTB",May 2015,"2","TBM2015050502",41.2,116
"2015",5,"MTB",May 2015,"2","TBM2015051109",0.68,2
"2015",5,"MTB",May 2015,"2","TBM2015051111",6.67,1
"2015",5,"MTB",May 2015,"2","TBM2015051112",5.93,3
"2015",5,"MTB",May 2015,"2","TBM2015051113",7.41,4
"2015",5,"MTB",May 2015,"2","TBM2015051114",7.41,2
"2015",5,"MTB",May 2015,"2","TBM2015051115",7.41,2
"2015",5,"MTB",May 2015,"2","TBM2015051414",7.41,2
"2015",5,"MTB",May 2015,"2","TBM2015051415",7.41,1
"2015",5,"MTB",May 2015,"2","TBM2015051416",7.41,5
"2015",5,"MTB",May 2015,"2","TBM2015051417",0.68,2
"2015",5,"MTB",May 2015,"2","TBM2015051502",1.4,1
"2015",5,"OTB",May 2015,"2","TBM2015050605",14.08,34
"2015",5,"OTB",May 2015,"2","TBM2015051201",1.4,3
"2015",5,"OTB",May 2015,"2","TBM2015051202",14.08,1
"2015",5,"OTB",May 2015,"2","TBM2015051207",14.82,2
"2015",6,"HB",Jun 2015,"2","TBM2015060201",6.67,3
"2015",6,"HB",Jun 2015,"2","TBM2015060206",6.67,1
"2015",6,"HB",Jun 2015,"2","TBM2015060210",0.68,1
"2015",6,"HB",Jun 2015,"2","TBM2015060909",1.4,2
"2015",6,"LTB",Jun 2015,"2","TBM2015060102",41.2,5
"2015",6,"LTB",Jun 2015,"2","TBM2015061502",14.82,1
"2015",6,"MTB",Jun 2015,"2","TBM2015060505",0.68,1
"2015",6,"MTB",Jun 2015,"2","TBM2015060513",6.67,1
"2015",6,"MTB",Jun 2015,"2","TBM2015060515",6.67,2
"2015",6,"MTB",Jun 2015,"2","TBM2015060516",6.67,2
"2015",6,"MTB",Jun 2015,"2","TBM2015060601",41.2,1
"2015",6,"MTB",Jun 2015,"2","TBM2015060602",41.2,2
"2015",6,"MTB",Jun 2015,"2","TBM2015060814",7.41,2
"2015",6,"MTB",Jun 2015,"2","TBM2015060816",6.67,2
"2015",6,"MTB",Jun 2015,"2","TBM2015061002",1.4,1
"2015",6,"OTB",Jun 2015,"2","TBM2015060411",14.82,26
"2015",6,"OTB",Jun 2015,"2","TBM2015061101",41.2,3
"2015",6,"OTB",Jun 2015,"2","TBM2015061104",14.82,1
"2015",6,"OTB",Jun 2015,"2","TBM2015061106",41.2,10
"2015",6,"OTB",Jun 2015,"2","TBM2015061107",41.2,5
"2015",6,"OTB",Jun 2015,"2","TBM2015061108",41.2,2
"2015",6,"OTB",Jun 2015,"2","TBM2015061405",1.4,2
"2015",7,"HB",Jul 2015,"4","TBM2015070107",14.82,2
"2015",7,"HB",Jul 2015,"4","TBM2015070503",0.68,1
"2015",7,"HB",Jul 2015,"4","TBM2015070510",7.41,1
"2015",7,"LTB",Jul 2015,"4","TBM2015070703",15.57,1
"2015",7,"LTB",Jul 2015,"4","TBM2015070705",1.4,1
"2015",7,"LTB",Jul 2015,"4","TBM2015070904",41.2,5
"2015",7,"LTB",Jul 2015,"4","TBM2015070907",41.2,1
"2015",7,"LTB",Jul 2015,"4","TBM2015071307",1.4,2
"2015",7,"LTB",Jul 2015,"4","TBM2015071507",41.2,7
"2015",7,"MTB",Jul 2015,"4","TBM2015070405",8.15,2
"2015",7,"MTB",Jul 2015,"4","TBM2015070406",6.67,6
"2015",7,"MTB",Jul 2015,"4","TBM2015070407",7.41,8
"2015",7,"MTB",Jul 2015,"4","TBM2015070408",7.41,1
"2015",7,"MTB",Jul 2015,"4","TBM2015070409",6.67,1
"2015",7,"MTB",Jul 2015,"4","TBM2015070410",6.67,3
"2015",7,"MTB",Jul 2015,"4","TBM2015070902",1.4,3
"2015",7,"MTB",Jul 2015,"4","TBM2015071101",41.2,1
"2015",7,"MTB",Jul 2015,"4","TBM2015071104",41.2,4
"2015",7,"MTB",Jul 2015,"4","TBM2015071201",1.4,1
"2015",7,"MTB",Jul 2015,"4","TBM2015071407",6.67,5
"2015",7,"MTB",Jul 2015,"4","TBM2015071416",7.41,3
"2015",7,"OTB",Jul 2015,"4","TBM2015070201",41.2,18
"2015",7,"OTB",Jul 2015,"4","TBM2015070803",1.4,1
"2015",7,"OTB",Jul 2015,"4","TBM2015070805",41.2,1
"2015",8,"HB",Aug 2015,"4","TBM2015080601",41.2,2
"2015",8,"LTB",Aug 2015,"4",NA,0,0
"2015",8,"MTB",Aug 2015,"4","TBM2015080107",41.2,1
"2015",8,"MTB",Aug 2015,"4","TBM2015080207",5.93,1
"2015",8,"MTB",Aug 2015,"4","TBM2015080209",0.68,1
"2015",8,"MTB",Aug 2015,"4","TBM2015080211",7.41,2
"2015",8,"MTB",Aug 2015,"4","TBM2015080301",41.2,1
"2015",8,"MTB",Aug 2015,"4","TBM2015080408",14.08,5
"2015",8,"MTB",Aug 2015,"4","TBM2015080704",1.4,1
"2015",8,"MTB",Aug 2015,"4","TBM2015080706",41.2,1
"2015",8,"MTB",Aug 2015,"4","TBM2015080808",7.41,1
"2015",8,"MTB",Aug 2015,"4","TBM2015080809",6.67,5
"2015",8,"MTB",Aug 2015,"4","TBM2015080810",7.41,1
"2015",8,"MTB",Aug 2015,"4","TBM2015080815",7.41,3
"2015",8,"OTB",Aug 2015,"4","TBM2015081202",41.2,4
"2015",8,"OTB",Aug 2015,"4","TBM2015081301",1.4,2
"2015",9,"HB",Sep 2015,"4","TBM2015090203",1.4,1
"2015",9,"HB",Sep 2015,"4","TBM2015091202",0.68,1
"2015",9,"HB",Sep 2015,"4","TBM2015091203",0.68,2
"2015",9,"HB",Sep 2015,"4","TBM2015091204",0.68,1
"2015",9,"LTB",Sep 2015,"4","TBM2015090904",41.2,2
"2015",9,"MTB",Sep 2015,"4","TBM2015090302",0.68,1
"2015",9,"MTB",Sep 2015,"4","TBM2015090307",5.93,6
"2015",9,"MTB",Sep 2015,"4","TBM2015090308",8.89,1
"2015",9,"MTB",Sep 2015,"4","TBM2015090310",6.67,2
"2015",9,"MTB",Sep 2015,"4","TBM2015090311",5.93,4
"2015",9,"MTB",Sep 2015,"4","TBM2015090312",0.68,1
"2015",9,"MTB",Sep 2015,"4","TBM2015090607",6.67,1
"2015",9,"MTB",Sep 2015,"4","TBM2015090608",6.67,2
"2015",9,"MTB",Sep 2015,"4","TBM2015090615",6.67,1
"2015",9,"MTB",Sep 2015,"4","TBM2015091302",41.2,3
"2015",9,"OTB",Sep 2015,"4","TBM2015090804",1.4,1
"2015",9,"OTB",Sep 2015,"4","TBM2015091503",1.4,1
"2015",9,"OTB",Sep 2015,"4","TBM2015091606",41.2,2
"2015",10,"HB",Oct 2015,"3","TBM2015100301",0.68,2
"2015",10,"HB",Oct 2015,"3","TBM2015100302",14.82,2
"2015",10,"HB",Oct 2015,"3","TBM2015100311",7.41,3
"2015",10,"HB",Oct 2015,"3","TBM2015100312",7.41,3
"2015",10,"HB",Oct 2015,"3","TBM2015101501",1.4,8
"2015",10,"HB",Oct 2015,"3","TBM2015101502",1.4,2
"2015",10,"LTB",Oct 2015,"3","TBM2015101204",1.4,3
"2015",10,"MTB",Oct 2015,"3","TBM2015100101",7.41,6
"2015",10,"MTB",Oct 2015,"3","TBM2015100102",7.41,1
"2015",10,"MTB",Oct 2015,"3","TBM2015100103",0.68,1
"2015",10,"MTB",Oct 2015,"3","TBM2015100113",6.67,1
"2015",10,"MTB",Oct 2015,"3","TBM2015100409",7.41,1
"2015",10,"MTB",Oct 2015,"3","TBM2015100411",7.41,3
"2015",10,"MTB",Oct 2015,"3","TBM2015100705",41.2,1
"2015",10,"MTB",Oct 2015,"3","TBM2015101304",1.4,4
"2015",10,"MTB",Oct 2015,"3","TBM2015101307",1.4,13
"2015",10,"OTB",Oct 2015,"3","TBM2015100205",1.4,1
"2015",10,"OTB",Oct 2015,"3","TBM2015100206",15.57,3
"2015",10,"OTB",Oct 2015,"3","TBM2015100503",1.4,1
"2015",11,"HB",Nov 2015,"3","TBM2015111004",1.4,1
"2015",11,"HB",Nov 2015,"3","TBM2015111005",41.2,1
"2015",11,"HB",Nov 2015,"3","TBM2015111401",0.68,2
"2015",11,"HB",Nov 2015,"3","TBM2015111410",7.41,1
"2015",11,"LTB",Nov 2015,"3","TBM2015110801",1.4,8
"2015",11,"LTB",Nov 2015,"3","TBM2015110904",1.4,2
"2015",11,"MTB",Nov 2015,"3","TBM2015110206",41.2,1
"2015",11,"MTB",Nov 2015,"3","TBM2015110403",0.68,3
"2015",11,"MTB",Nov 2015,"3","TBM2015110405",7.41,1
"2015",11,"MTB",Nov 2015,"3","TBM2015110408",0.68,1
"2015",11,"MTB",Nov 2015,"3","TBM2015110501",1.4,1
"2015",11,"MTB",Nov 2015,"3","TBM2015110608",14.82,2
"2015",11,"MTB",Nov 2015,"3","TBM2015111302",0.68,9
"2015",11,"MTB",Nov 2015,"3","TBM2015111304",0.68,8
"2015",11,"MTB",Nov 2015,"3","TBM2015111305",0.68,3
"2015",11,"MTB",Nov 2015,"3","TBM2015111308",7.41,2
"2015",11,"MTB",Nov 2015,"3","TBM2015111313",0.68,3
"2015",11,"MTB",Nov 2015,"3","TBM2015111315",7.41,1
"2015",11,"MTB",Nov 2015,"3","TBM2015111316",7.41,1
"2015",11,"OTB",Nov 2015,"3","TBM2015110505",41.2,1
"2015",11,"OTB",Nov 2015,"3","TBM2015111101",41.2,1
"2015",11,"OTB",Nov 2015,"3","TBM2015111108",1.4,1
"2015",12,"HB",Dec 2015,"3","TBM2015120201",0.68,1
"2015",12,"HB",Dec 2015,"3","TBM2015120607",14.08,2
"2015",12,"HB",Dec 2015,"3","TBM2015120609",14.82,3
"2015",12,"LTB",Dec 2015,"3","TBM2015120706",1.4,1
"2015",12,"LTB",Dec 2015,"3","TBM2015120711",1.4,5
"2015",12,"LTB",Dec 2015,"3","TBM2015120903",41.2,2
"2015",12,"LTB",Dec 2015,"3","TBM2015120904",15.57,1
"2015",12,"MTB",Dec 2015,"3","TBM2015120102",1.4,1
"2015",12,"MTB",Dec 2015,"3","TBM2015120103",1.4,3
"2015",12,"MTB",Dec 2015,"3","TBM2015120603",1.4,5
"2015",12,"MTB",Dec 2015,"3","TBM2015120805",0.68,1
"2015",12,"MTB",Dec 2015,"3","TBM2015120806",6.67,1
"2015",12,"MTB",Dec 2015,"3","TBM2015120807",6.67,1
"2015",12,"MTB",Dec 2015,"3","TBM2015120808",6.67,1
"2015",12,"MTB",Dec 2015,"3","TBM2015120812",0.68,1
"2015",12,"MTB",Dec 2015,"3","TBM2015120815",0.68,27
"2015",12,"MTB",Dec 2015,"3","TBM2015120902",1.4,1
"2015",12,"MTB",Dec 2015,"3","TBM2015120908",1.4,4
"2015",12,"MTB",Dec 2015,"3","TBM2015121108",0.68,1
"2015",12,"MTB",Dec 2015,"3","TBM2015121114",7.41,4
"2015",12,"MTB",Dec 2015,"3","TBM2015121116",7.41,2
"2015",12,"OTB",Dec 2015,"3","TBM2015120304",14.08,4
"2015",12,"OTB",Dec 2015,"3","TBM2015120305",14.82,10
"2015",12,"OTB",Dec 2015,"3","TBM2015120308",1.4,1
"2015",12,"OTB",Dec 2015,"3","TBM2015120402",1.4,2
"2015",12,"OTB",Dec 2015,"3","TBM2015120404",41.2,1
"2015",12,"OTB",Dec 2015,"3","TBM2015120407",1.4,1
"2015",12,"OTB",Dec 2015,"3","TBM2015120505",41.2,5
"2015",12,"OTB",Dec 2015,"3","TBM2015120507",41.2,1
"2016",1,"HB",Jan 2016,"1","TBM2016010401",1.4,2
"2016",1,"HB",Jan 2016,"1","TBM2016010405",14.82,14
"2016",1,"HB",Jan 2016,"1","TBM2016010407",14.82,2
"2016",1,"HB",Jan 2016,"1","TBM2016010709",0.68,1
"2016",1,"HB",Jan 2016,"1","TBM2016010711",0.68,1
"2016",1,"HB",Jan 2016,"1","TBM2016010714",6.67,6
"2016",1,"LTB",Jan 2016,"1","TBM2016010203",14.82,1
"2016",1,"LTB",Jan 2016,"1","TBM2016010501",41.2,2
"2016",1,"MTB",Jan 2016,"1","TBM2016010403",14.82,18
"2016",1,"MTB",Jan 2016,"1","TBM2016010606",0.68,2
"2016",1,"MTB",Jan 2016,"1","TBM2016010607",0.68,6
"2016",1,"MTB",Jan 2016,"1","TBM2016010609",6.67,1
"2016",1,"MTB",Jan 2016,"1","TBM2016010612",0.68,2
"2016",1,"MTB",Jan 2016,"1","TBM2016010613",0.68,2
"2016",1,"MTB",Jan 2016,"1","TBM2016010616",7.41,1
"2016",1,"MTB",Jan 2016,"1","TBM2016010620",0.68,1
"2016",1,"MTB",Jan 2016,"1","TBM2016010901",0.68,2
"2016",1,"MTB",Jan 2016,"1","TBM2016010903",0.68,1
"2016",1,"MTB",Jan 2016,"1","TBM2016010916",1.4,1
"2016",1,"MTB",Jan 2016,"1","TBM2016011104",1.4,2
"2016",1,"OTB",Jan 2016,"1","TBM2016010302",1.4,9
"2016",1,"OTB",Jan 2016,"1","TBM2016010305",1.4,5
"2016",1,"OTB",Jan 2016,"1","TBM2016010306",41.2,1
"2016",1,"OTB",Jan 2016,"1","TBM2016010805",41.2,1
"2016",1,"OTB",Jan 2016,"1","TBM2016011003",14.82,28
"2016",1,"OTB",Jan 2016,"1","TBM2016011204",1.4,2
"2016",1,"OTB",Jan 2016,"1","TBM2016011206",1.4,3
"2016",2,"HB",Feb 2016,"1","TBM2016020105",1.4,4
"2016",2,"HB",Feb 2016,"1","TBM2016020107",14.08,1
"2016",2,"HB",Feb 2016,"1","TBM2016020502",1.4,3
"2016",2,"HB",Feb 2016,"1","TBM2016020607",1.4,2
"2016",2,"HB",Feb 2016,"1","TBM2016020810",0.68,1
"2016",2,"HB",Feb 2016,"1","TBM2016020812",0.68,1
"2016",2,"HB",Feb 2016,"1","TBM2016020814",6.67,8
"2016",2,"HB",Feb 2016,"1","TBM2016020815",7.41,3
"2016",2,"LTB",Feb 2016,"1","TBM2016020602",1.4,2
"2016",2,"LTB",Feb 2016,"1","TBM2016020704",1.4,1
"2016",2,"LTB",Feb 2016,"1","TBM2016020708",13.34,1
"2016",2,"MTB",Feb 2016,"1","TBM2016020103",1.4,1
"2016",2,"MTB",Feb 2016,"1","TBM2016020302",0.68,4
"2016",2,"MTB",Feb 2016,"1","TBM2016020303",0.68,1
"2016",2,"MTB",Feb 2016,"1","TBM2016020304",0.68,1
"2016",2,"MTB",Feb 2016,"1","TBM2016020309",5.93,1
"2016",2,"MTB",Feb 2016,"1","TBM2016020310",6.67,1
"2016",2,"MTB",Feb 2016,"1","TBM2016020314",0.68,1
"2016",2,"MTB",Feb 2016,"1","TBM2016020317",0.68,1
"2016",2,"MTB",Feb 2016,"1","TBM2016020318",7.41,3
"2016",2,"MTB",Feb 2016,"1","TBM2016020319",6.67,1
"2016",2,"MTB",Feb 2016,"1","TBM2016020404",41.2,1
"2016",2,"MTB",Feb 2016,"1","TBM2016020406",1.4,2
"2016",2,"MTB",Feb 2016,"1","TBM2016020606",14.82,1
"2016",2,"MTB",Feb 2016,"1","TBM2016020907",1.4,9
"2016",2,"MTB",Feb 2016,"1","TBM2016020908",1.4,1
"2016",2,"MTB",Feb 2016,"1","TBM2016021005",0.68,1
"2016",2,"MTB",Feb 2016,"1","TBM2016021006",0.68,2
"2016",2,"MTB",Feb 2016,"1","TBM2016021011",0.68,1
"2016",2,"MTB",Feb 2016,"1","TBM2016021013",6.67,1
"2016",2,"MTB",Feb 2016,"1","TBM2016021014",6.67,3
"2016",2,"MTB",Feb 2016,"1","TBM2016021015",0.68,2
"2016",2,"OTB",Feb 2016,"1","TBM2016020201",41.2,5
"2016",2,"OTB",Feb 2016,"1","TBM2016020207",1.4,2
"2016",2,"OTB",Feb 2016,"1","TBM2016021102",1.4,1
"2016",2,"OTB",Feb 2016,"1","TBM2016021103",1.4,1
"2016",2,"OTB",Feb 2016,"1","TBM2016021205",16.31,8
"2016",2,"OTB",Feb 2016,"1","TBM2016021207",1.4,3
"2016",2,"OTB",Feb 2016,"1","TBM2016021208",14.08,1
"2016",3,"HB",Mar 2016,"1","TBM2016030101",0.68,5
"2016",3,"HB",Mar 2016,"1","TBM2016030102",0.68,1
"2016",3,"HB",Mar 2016,"1","TBM2016030105",0.68,1
"2016",3,"HB",Mar 2016,"1","TBM2016030106",0.68,1
"2016",3,"HB",Mar 2016,"1","TBM2016030109",0.68,4
"2016",3,"HB",Mar 2016,"1","TBM2016030110",0.68,4
"2016",3,"HB",Mar 2016,"1","TBM2016030111",0.68,2
"2016",3,"HB",Mar 2016,"1","TBM2016030115",8.15,11
"2016",3,"HB",Mar 2016,"1","TBM2016030701",14.82,9
"2016",3,"HB",Mar 2016,"1","TBM2016030707",14.08,7
"2016",3,"LTB",Mar 2016,"1","TBM2016030802",14.82,8
"2016",3,"LTB",Mar 2016,"1","TBM2016030809",41.2,1
"2016",3,"MTB",Mar 2016,"1","TBM2016030401",1.4,1
"2016",3,"MTB",Mar 2016,"1","TBM2016030607",6.67,1
"2016",3,"MTB",Mar 2016,"1","TBM2016030609",6.67,3
"2016",3,"MTB",Mar 2016,"1","TBM2016030610",6.67,2
"2016",3,"MTB",Mar 2016,"1","TBM2016030702",14.08,1
"2016",3,"MTB",Mar 2016,"1","TBM2016030704",14.82,2
"2016",3,"MTB",Mar 2016,"1","TBM2016031001",14.08,5
"2016",3,"MTB",Mar 2016,"1","TBM2016031301",0.68,5
"2016",3,"MTB",Mar 2016,"1","TBM2016031302",0.68,1
"2016",3,"MTB",Mar 2016,"1","TBM2016031303",0.68,1
"2016",3,"MTB",Mar 2016,"1","TBM2016031305",0.68,7
"2016",3,"MTB",Mar 2016,"1","TBM2016031306",0.68,2
"2016",3,"MTB",Mar 2016,"1","TBM2016031312",0.68,3
"2016",3,"MTB",Mar 2016,"1","TBM2016031317",0.68,3
"2016",3,"MTB",Mar 2016,"1","TBM2016031318",6.67,1
"2016",3,"OTB",Mar 2016,"1","TBM2016030301",41.2,19
"2016",3,"OTB",Mar 2016,"1","TBM2016030303",41.2,1
"2016",3,"OTB",Mar 2016,"1","TBM2016030504",1.4,1
"2016",3,"OTB",Mar 2016,"1","TBM2016030505",41.2,1
"2016",3,"OTB",Mar 2016,"1","TBM2016031201",14.82,63
"2016",3,"OTB",Mar 2016,"1","TBM2016031202",1.4,1
"2016",3,"OTB",Mar 2016,"1","TBM2016031203",14.82,8
"2016",3,"OTB",Mar 2016,"1","TBM2016031205",14.82,2
"2016",4,"HB",Apr 2016,"2","TBM2016040302",41.2,13
"2016",4,"HB",Apr 2016,"2","TBM2016040303",41.2,1
"2016",4,"HB",Apr 2016,"2","TBM2016040702",0.68,1
"2016",4,"HB",Apr 2016,"2","TBM2016040703",0.68,1
"2016",4,"HB",Apr 2016,"2","TBM2016040704",0.68,1
"2016",4,"HB",Apr 2016,"2","TBM2016040706",0.68,2
"2016",4,"HB",Apr 2016,"2","TBM2016040714",6.67,2
"2016",4,"HB",Apr 2016,"2","TBM2016040715",5.93,1
"2016",4,"LTB",Apr 2016,"2","TBM2016040502",14.82,2
"2016",4,"LTB",Apr 2016,"2","TBM2016041304",41.2,3
"2016",4,"MTB",Apr 2016,"2","TBM2016040305",41.2,2
"2016",4,"MTB",Apr 2016,"2","TBM2016040306",1.4,1
"2016",4,"MTB",Apr 2016,"2","TBM2016041105",0.68,3
"2016",4,"MTB",Apr 2016,"2","TBM2016041108",0.68,1
"2016",4,"MTB",Apr 2016,"2","TBM2016041111",7.41,1
"2016",4,"MTB",Apr 2016,"2","TBM2016041113",0.68,1
"2016",4,"MTB",Apr 2016,"2","TBM2016041115",0.68,1
"2016",4,"MTB",Apr 2016,"2","TBM2016041117",0.68,2
"2016",4,"MTB",Apr 2016,"2","TBM2016041119",6.67,4
"2016",4,"MTB",Apr 2016,"2","TBM2016041206",7.41,2
"2016",4,"MTB",Apr 2016,"2","TBM2016041305",41.2,1
"2016",4,"OTB",Apr 2016,"2","TBM2016040801",14.08,20
"2016",4,"OTB",Apr 2016,"2","TBM2016040805",14.08,5
"2016",4,"OTB",Apr 2016,"2","TBM2016040808",13.34,24
"2016",5,"HB",May 2016,"2","TBM2016050404",0.68,1
"2016",5,"HB",May 2016,"2","TBM2016050415",7.41,3
"2016",5,"HB",May 2016,"2","TBM2016050801",14.82,1
"2016",5,"HB",May 2016,"2","TBM2016050802",14.08,1
"2016",5,"HB",May 2016,"2","TBM2016050803",14.08,11
"2016",5,"HB",May 2016,"2","TBM2016050806",1.4,9
"2016",5,"HB",May 2016,"2","TBM2016051201",41.2,3
"2016",5,"HB",May 2016,"2","TBM2016051207",41.2,2
"2016",5,"LTB",May 2016,"2","TBM2016050102",41.2,1
"2016",5,"LTB",May 2016,"2","TBM2016050903",1.4,1
"2016",5,"LTB",May 2016,"2","TBM2016050904",14.82,3
